0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140
1,0.30403,-1.2268,-2.5226,-3.747,-3.8745,-3.3301,-2.3231,-1.7367,-1.5222,-1.0675,-0.68589,-0.69708,-0.69283,-0.76176,-0.68483,-0.62352,-0.60065,-0.7481,-0.76873,-0.66235,-0.624,-0.64051,-0.61458,-0.70742,-0.69812,-0.73782,-0.77073,-0.73992,-0.84277,-0.76904,-0.88469,-0.93996,-0.89572,-0.92302,-0.94125,-0.96664,-0.97659,-1.0123,-0.9207,-0.90248,-0.81763,-0.85229,-0.73996,-0.65827,-0.66186,-0.48835,-0.45039,-0.34952,-0.31676,-0.3195,-0.25276,-0.29468,-0.19139,-0.155,-0.072302,-0.052187,-0.030862,-0.046169,-0.013521,-0.020026,-0.05893,-0.017554,-0.037046,0.028087,0.042978,0.15912,0.24509,0.19592,0.16496,0.18929,0.29021,0.31007,0.33927,0.38109,0.37263,0.41539,0.48288,0.51059,0.48094,0.47563,0.50956,0.51801,0.50276,0.44462,0.44915,0.38915,0.42083,0.51176,0.44765,0.45524,0.40743,0.51559,0.44192,0.48627,0.67275,0.70641,0.85944,0.98469,1.0855,1.3204,1.5345,1.6646,1.7931,1.7366,1.731,1.6738,1.4913,1.2447,0.98555,0.83482,0.54489,0.29181,0.2325,0.17476,0.087208,0.17385,0.22192,0.19199,0.052433,0.14324,0.15789,0.16731,0.20004,0.2175,0.26277,0.21157,0.21541,0.32511,0.66547,1.078,1.1837,0.95628,1.0007,1.2504,1.4509,1.3408,1.5724,2.0625,2.0638,0.9771
2,0.35783,-0.21156,-0.81366,-1.2221,-1.7596,-2.2843,-2.359,-2.1605,-1.7157,-1.1447,-0.76285,-0.53097,-0.46138,-0.13629,0.22784,0.37767,0.37679,0.35568,0.39389,0.38286,0.41005,0.45793,0.39725,0.37524,0.42105,0.43737,0.4537,0.4466,0.43541,0.43867,0.40372,0.39363,0.40742,0.38609,0.39273,0.39041,0.34451,0.30613,0.24209,0.29009,0.3084,0.337,0.38616,0.39899,0.39304,0.29935,0.34757,0.36056,0.27751,0.31677,0.33402,0.3664,0.30616,0.29543,0.35491,0.36638,0.36042,0.27045,0.29402,0.33743,0.38085,0.31056,0.35326,0.3229,0.38639,0.3951,0.38149,0.42515,0.32123,0.45205,0.43927,0.43085,0.4936,0.43379,0.42471,0.39972,0.41816,0.49208,0.42097,0.40421,0.52191,0.53245,0.45637,0.48283,0.49299,0.48235,0.503,0.49217,0.44782,0.41348,0.44158,0.54363,0.56156,0.45265,0.43602,0.49761,0.51059,0.48696,0.5018,0.48957,0.46952,0.50301,0.52114,0.49956,0.50771,0.52071,0.47268,0.53274,0.6041,0.58593,0.58776,0.53056,0.51327,0.57222,0.61306,0.63124,0.54662,0.45805,0.36952,0.33037,0.41066,0.38562,0.23179,0.10989,-0.047161,-0.37092,-0.5909,-0.58807,-0.7241,-0.96194,-1.2959,-1.8253,-2.4486,-3.2568,-4.0503,-4.4744,-4.2547,-3.1047,-1.9733,-0.8253
1,-1.588,-3.3091,-4.0564,-4.48,-4.2844,-3.6932,-2.5641,-1.6682,-1.3687,-0.99963,-0.48733,-0.20413,-0.41266,-0.35979,-0.20985,-0.23827,-0.29444,-0.28313,-0.26092,-0.17149,-0.22115,-0.25535,-0.20342,-0.22197,-0.1562,-0.11912,-0.064944,-0.11393,-0.040234,0.040514,0.028865,-0.055939,-0.031374,0.03296,0.085592,0.14396,0.13567,0.097488,0.14231,0.073813,0.17271,0.26379,0.34128,0.26284,0.24065,0.34243,0.30086,0.28601,0.33661,0.35249,0.25787,0.2998,0.20745,0.24463,0.26,0.16118,0.11939,0.11629,0.17241,0.20431,0.18615,0.12843,0.15723,0.20002,0.080265,0.1471,0.046626,0.18083,0.2337,0.20933,0.23771,0.27388,0.35534,0.38913,0.36482,0.44074,0.48508,0.5142,0.4344,0.47916,0.4979,0.50689,0.52613,0.43372,0.47037,0.49096,0.41858,0.48057,0.38629,0.41918,0.48208,0.48177,0.58838,0.84238,0.9296,1.0323,1.1982,1.2843,1.559,1.758,1.7617,1.5967,1.6162,1.522,1.2804,1.1473,0.9388,0.68904,0.44555,0.15327,-0.091391,-0.20447,-0.31806,-0.21973,-0.26243,-0.27194,-0.2104,-0.19784,-0.24307,-0.2877,-0.21237,-0.24661,-0.33987,-0.3577,-0.29109,-0.1403,-0.032575,0.36306,0.85761,0.85602,0.8273,0.59765,0.0075878,-0.32943,-0.50551,-0.48001,0.1265,0.087754,-0.83933,-2.4301
1,-0.78374,-2.9554,-3.9357,-4.0941,-3.5403,-2.561,-1.7565,-1.6107,-1.0427,-0.54185,-0.54908,-0.53578,-0.50436,-0.46988,-0.51089,-0.4569,-0.50735,-0.40969,-0.52627,-0.54741,-0.5752,-0.64214,-0.58751,-0.71405,-0.73605,-0.78135,-0.78451,-0.80148,-0.8585,-0.83937,-0.88417,-0.90809,-0.93195,-1.0577,-0.94133,-0.94648,-0.95399,-0.96406,-0.92602,-0.72589,-0.74269,-0.69452,-0.52704,-0.44638,-0.37896,-0.3055,-0.17336,-0.26099,-0.12845,-0.15158,-0.13944,-0.10466,-0.026513,-0.013392,-0.036458,-0.01263,0.049651,0.064916,0.060782,0.18812,0.18207,0.21729,0.18933,0.22913,0.28424,0.4163,0.39574,0.45384,0.48864,0.42273,0.53993,0.58441,0.63441,0.56566,0.56508,0.62115,0.57701,0.56516,0.49479,0.55022,0.54912,0.4441,0.55558,0.44424,0.42432,0.47312,0.47545,0.47979,0.37303,0.44549,0.4175,0.37113,0.4079,0.37029,0.45597,0.48231,0.56787,0.774,0.93457,1.1461,1.1705,1.4296,1.6736,1.8439,1.8586,1.7106,1.6674,1.4905,1.3191,1.1295,0.80933,0.57882,0.17223,0.019067,-0.077396,-0.070735,-0.040348,-0.12035,-0.028401,-0.084889,-0.080084,-0.049143,-0.10358,-0.017105,-0.073192,-0.083037,-0.030053,-0.012535,0.10758,0.43077,0.97718,1.1312,1.1329,1.3827,1.3848,1.1803,1.1223,1.5953,1.9996,0.16285
1,-1.1125,-3.0312,-3.8973,-4.953,-4.4582,-3.4314,-2.0445,-1.4279,-1.1632,-0.38779,-0.020966,-0.12228,-0.07648,-0.050809,-0.093825,-0.085011,-0.091991,-0.14598,-0.11583,-0.068869,-0.14071,-0.1464,-0.19716,-0.13373,-0.15879,-0.28184,-0.21559,-0.18145,-0.23927,-0.24412,-0.31861,-0.38932,-0.34561,-0.32621,-0.37699,-0.47009,-0.38005,-0.42196,-0.47758,-0.34513,-0.36101,-0.34844,-0.18282,-0.11599,0.023607,0.0031837,0.11169,0.14571,0.18695,0.14422,0.10665,0.14242,0.084216,0.13074,0.077353,0.0037397,0.019272,0.014491,0.024605,0.050234,0.10677,0.21995,0.23706,0.20286,0.184,0.1543,0.34922,0.37479,0.36974,0.50039,0.431,0.50616,0.60314,0.70874,0.62722,0.65509,0.63408,0.4667,0.66613,0.60886,0.60209,0.49464,0.4135,0.49978,0.40171,0.31446,0.30695,0.31787,0.35928,0.30981,0.38416,0.35845,0.30882,0.28714,0.2911,0.2634,0.21869,0.21519,0.32171,0.32369,0.36466,0.51684,0.71615,0.91547,1.1805,1.2534,1.0842,0.81278,0.50004,0.59913,0.57461,0.38594,0.38142,0.25781,-0.07185,-0.22069,-0.24961,-0.14653,-0.15571,-0.074743,-0.098354,-0.22366,-0.26902,-0.19681,-0.15576,-0.14891,-0.19663,-0.12946,-0.055622,0.089997,0.82156,1.9224,2.1661,2.488,2.8062,1.9726,0.71475,-0.80787,-1.1045,-1.5085
1,-0.57591,-3.1079,-4.1864,-4.1356,-3.7835,-3.1686,-1.9579,-1.7572,-1.2282,-0.66973,-0.48672,-0.50942,-0.4997,-0.50954,-0.56026,-0.45983,-0.48016,-0.41393,-0.46686,-0.54312,-0.60338,-0.5604,-0.48457,-0.50691,-0.53655,-0.58621,-0.55918,-0.65773,-0.61749,-0.66405,-0.79333,-0.77334,-0.94797,-0.89214,-0.84023,-0.89608,-0.91295,-0.84513,-0.68474,-0.76032,-0.61343,-0.58399,-0.41486,-0.28802,-0.37073,-0.21923,-0.086371,0.03177,0.16178,0.12379,0.021701,0.09765,0.23012,0.23321,0.17323,0.19939,0.23191,0.21747,0.29585,0.22327,0.25121,0.23979,0.2393,0.25228,0.34416,0.40378,0.46468,0.40804,0.52289,0.48172,0.56837,0.61885,0.60328,0.5935,0.57893,0.59874,0.63111,0.59483,0.57584,0.52616,0.58924,0.50466,0.42314,0.54611,0.50054,0.27626,0.4155,0.43922,0.37606,0.33169,0.34868,0.45919,0.39412,0.39162,0.3903,0.35422,0.57021,0.77566,0.76894,1.0413,1.165,1.2879,1.6031,1.7671,1.7385,1.6528,1.5366,1.4184,1.3169,0.97302,0.85571,0.39213,0.063779,-0.11895,-0.136,-0.11079,-0.20748,-0.22694,-0.13235,-0.17762,-0.20414,-0.23043,-0.21642,-0.19753,-0.13337,-0.16167,-0.27339,-0.23254,0.008393,0.26854,0.80208,1.0416,1.0253,1.1248,1.4463,1.2021,0.98572,1.1018,1.5981,0.94862
2,-0.45365,-1.1034,-1.3763,-1.9202,-2.2065,-2.4109,-2.3263,-2.0357,-1.6717,-1.1993,-0.77989,-0.47008,-0.41296,-0.41003,-0.12946,0.21974,0.37043,0.41432,0.42152,0.36919,0.37741,0.45221,0.44015,0.40679,0.44252,0.41094,0.34233,0.39781,0.4142,0.33842,0.35848,0.39261,0.39245,0.41078,0.40785,0.38453,0.35861,0.3947,0.37698,0.27477,0.28582,0.32472,0.35235,0.34929,0.26166,0.24597,0.24874,0.2367,0.25231,0.23629,0.25639,0.2709,0.24706,0.23428,0.19532,0.1522,0.11253,0.1006,0.13104,0.14748,0.15352,0.14379,0.15658,0.19931,0.18205,0.14794,0.15098,0.12879,0.17205,0.24973,0.17782,0.20114,0.28771,0.23624,0.31119,0.36466,0.31383,0.39787,0.49869,0.54076,0.54599,0.57475,0.57817,0.53745,0.60786,0.61945,0.60262,0.63141,0.56658,0.62309,0.69443,0.64099,0.67793,0.68782,0.61821,0.59595,0.61739,0.61764,0.57356,0.55916,0.56586,0.6016,0.62093,0.56311,0.60701,0.66962,0.59162,0.58211,0.64734,0.63399,0.63909,0.64753,0.60233,0.59084,0.5078,0.41235,0.37508,0.29225,0.34797,0.41528,0.2955,0.20444,0.17853,0.15697,0.20312,0.43127,0.701,0.66587,0.33736,-0.13813,-0.79396,-1.4843,-2.1211,-2.9697,-3.7192,-4.3317,-4.2789,-3.1902,-2.5643,-0.98635
1,-1.9646,-4.2044,-4.4329,-4.277,-3.5691,-2.1773,-1.3108,-1.2291,-0.24139,0.15693,0.099139,0.068851,0.08544,0.099236,0.11322,0.038778,0.05162,0.078357,-0.045946,-0.028426,-0.0098575,-0.10016,-0.15054,-0.21001,-0.26235,-0.28365,-0.30534,-0.40878,-0.49183,-0.48536,-0.50168,-0.55688,-0.60697,-0.71239,-0.68063,-0.78211,-0.7853,-0.76238,-0.72183,-0.69328,-0.54422,-0.47581,-0.41894,-0.40315,-0.13546,-0.14461,-0.074156,0.053054,0.022387,0.080049,0.16779,0.097924,0.10062,0.19416,0.16395,0.21038,0.34271,0.29219,0.2229,0.20628,0.32163,0.39153,0.3218,0.35828,0.39198,0.3707,0.50294,0.53234,0.5085,0.67583,0.61899,0.7094,0.64402,0.58526,0.58046,0.57172,0.48781,0.5586,0.51175,0.53269,0.51139,0.43893,0.35868,0.30384,0.22779,0.28321,0.35512,0.23395,0.21166,0.14797,0.21863,0.23067,0.13817,0.13687,0.13612,0.23268,0.48216,0.78271,0.92349,0.91818,1.3173,1.4662,1.7704,1.9845,1.752,1.7629,1.5948,1.2913,1.041,0.72912,0.35622,-0.13392,-0.50104,-0.5337,-0.55659,-0.55052,-0.66349,-0.66755,-0.67729,-0.75616,-0.51641,-0.64765,-0.63558,-0.67511,-0.80169,-0.6432,-0.72579,-0.6339,-0.48218,-0.018075,0.68745,0.92288,1.0309,1.4201,1.5245,1.1057,0.69878,0.92877,1.6916,0.53759
2,0.41356,0.17701,-0.078293,-0.59404,-0.835,-1.184,-1.5582,-1.7855,-1.9556,-1.9197,-1.5912,-1.1104,-0.71549,-0.49486,-0.39794,-0.32684,-0.1738,0.078956,0.26695,0.33773,0.39154,0.39766,0.38682,0.38425,0.35915,0.36776,0.36641,0.36122,0.38508,0.36529,0.35791,0.37789,0.35,0.33983,0.38782,0.39735,0.3593,0.37603,0.43697,0.42214,0.34936,0.37854,0.45627,0.43027,0.39317,0.41072,0.41162,0.38749,0.37862,0.4093,0.43251,0.42824,0.45089,0.46761,0.43858,0.43268,0.45627,0.43771,0.42367,0.46353,0.46595,0.42935,0.44562,0.45768,0.41095,0.41811,0.45752,0.43366,0.43961,0.43051,0.35661,0.37806,0.44326,0.43122,0.43278,0.45597,0.46156,0.49162,0.46794,0.44456,0.49523,0.48643,0.5186,0.59928,0.5844,0.60793,0.66479,0.63434,0.61697,0.66639,0.66336,0.61059,0.62907,0.65571,0.64207,0.64792,0.62353,0.62289,0.68405,0.67125,0.63372,0.65504,0.65192,0.62847,0.61966,0.60405,0.63257,0.68639,0.64375,0.58094,0.60336,0.55986,0.44203,0.37459,0.32095,0.3732,0.48464,0.46493,0.3487,0.16887,0.0091683,-0.16198,-0.4367,-0.5829,-0.58315,-0.74762,-1.0101,-1.2653,-1.7214,-2.2531,-2.7371,-3.2322,-3.6619,-4.0302,-3.9569,-3.3757,-2.3419,-1.1874,-0.84368,0.0043372
2,-0.175,-0.95144,-1.3737,-2.1485,-2.5082,-2.6353,-2.6468,-2.3609,-1.9898,-1.4929,-0.96917,-0.65214,-0.49204,-0.43549,-0.34315,-0.055625,0.25824,0.3442,0.33014,0.40399,0.46545,0.45636,0.4414,0.43995,0.45607,0.46017,0.44271,0.43326,0.41218,0.4326,0.49513,0.47803,0.42544,0.42264,0.40204,0.34718,0.32595,0.34352,0.38389,0.42666,0.41342,0.32451,0.26017,0.29615,0.3473,0.33742,0.29959,0.2555,0.24772,0.29525,0.3117,0.30708,0.27924,0.21349,0.23534,0.24343,0.14726,0.16489,0.21474,0.13506,0.09105,0.11177,0.14146,0.14006,0.090782,0.13202,0.19329,0.17289,0.20004,0.19938,0.17169,0.29499,0.37264,0.28158,0.27671,0.39056,0.42723,0.40182,0.42901,0.4862,0.54704,0.6357,0.66949,0.62176,0.65868,0.74656,0.72984,0.71494,0.7564,0.78266,0.81217,0.79207,0.7699,0.82154,0.79956,0.74039,0.74883,0.74739,0.77666,0.83215,0.79994,0.77698,0.84086,0.86374,0.80595,0.78273,0.81926,0.79256,0.73276,0.74482,0.68774,0.52329,0.45645,0.46723,0.461,0.46859,0.41732,0.31727,0.26972,0.2107,0.053482,-0.10188,-0.12163,-0.12503,-0.34806,-0.71043,-1.0633,-1.5459,-2.1224,-2.5379,-2.8332,-3.2192,-3.6128,-3.4865,-2.7486,-1.8687,-0.74472,0.14112,0.22811,0.89316
2,-0.55836,-1.055,-0.90238,-1.4831,-1.873,-1.9849,-2.1286,-2.0303,-1.7115,-1.3685,-1.0453,-0.70878,-0.45363,-0.34307,-0.20334,0.10563,0.47363,0.67184,0.70034,0.69746,0.68266,0.63253,0.61403,0.64306,0.64203,0.62931,0.69632,0.72727,0.62964,0.60232,0.66726,0.65748,0.62672,0.63477,0.66324,0.68044,0.59681,0.50816,0.52104,0.54988,0.5776,0.59075,0.53339,0.48569,0.50597,0.52199,0.46979,0.42165,0.46009,0.44778,0.32482,0.28941,0.35554,0.36623,0.33912,0.32602,0.30787,0.26612,0.22217,0.20118,0.16497,0.11076,0.10021,0.10856,0.10469,0.10654,0.09146,0.058353,0.053243,0.12319,0.22092,0.20831,0.1239,0.13402,0.18306,0.16937,0.18465,0.25882,0.28752,0.3024,0.34402,0.3631,0.41868,0.49224,0.49328,0.49336,0.51126,0.50546,0.50644,0.51094,0.56609,0.65859,0.66703,0.62135,0.61196,0.61229,0.59787,0.59928,0.63385,0.66276,0.65265,0.65345,0.70012,0.6897,0.59997,0.6209,0.73091,0.72678,0.66036,0.64658,0.64619,0.63201,0.56592,0.4263,0.30952,0.25758,0.19839,0.15624,0.17393,0.15888,0.10679,0.086624,0.037827,-0.072775,-0.1257,-0.12092,-0.20506,-0.40871,-0.65574,-1.0626,-1.685,-2.2305,-2.7331,-3.2285,-3.6638,-4.118,-3.7131,-2.8233,-2.4178,-0.55497
2,0.61212,-0.51344,-1.4741,-2.4338,-2.8944,-3.031,-2.9894,-2.8391,-2.6469,-2.3386,-1.8998,-1.2888,-0.64041,-0.39049,-0.47733,-0.30118,0.11719,0.36065,0.40421,0.44161,0.48089,0.44266,0.42554,0.39398,0.34746,0.42314,0.42712,0.33845,0.39896,0.44278,0.36205,0.37185,0.36504,0.30365,0.37789,0.37633,0.28253,0.33749,0.38433,0.30002,0.24547,0.34121,0.39896,0.28867,0.2264,0.24585,0.25869,0.2182,0.13832,0.19124,0.23101,0.15649,0.12138,0.087782,0.13427,0.18458,0.067392,0.0085649,0.07468,0.081364,0.0086856,0.013348,0.10255,0.10696,0.095891,0.11628,0.13167,0.17357,0.1225,0.10737,0.23318,0.28237,0.29189,0.3087,0.31169,0.43172,0.54627,0.50504,0.51465,0.56601,0.54231,0.5738,0.58976,0.60159,0.65948,0.64093,0.67062,0.70792,0.58857,0.57803,0.70182,0.6652,0.65274,0.70659,0.62562,0.63667,0.72094,0.69926,0.73054,0.76721,0.71114,0.73085,0.75006,0.70694,0.76088,0.76215,0.69127,0.7379,0.76244,0.72591,0.75015,0.70492,0.58843,0.583,0.57629,0.53186,0.60999,0.64404,0.5143,0.44442,0.39332,0.24676,0.29051,0.52146,0.52821,0.3127,0.067392,-0.35803,-1.0214,-1.6312,-2.1332,-2.6969,-3.2761,-3.5007,-2.8647,-2.0451,-1.0922,-0.010509,-0.3156,0.20865
1,-1.3479,-2.8398,-3.3711,-3.8566,-3.7478,-3.2556,-2.1868,-1.7323,-1.5197,-0.8923,-0.54501,-0.67992,-0.67226,-0.58898,-0.59806,-0.56702,-0.55801,-0.56515,-0.55128,-0.64353,-0.63181,-0.55906,-0.5839,-0.6279,-0.59862,-0.63954,-0.67845,-0.69592,-0.68996,-0.70157,-0.6768,-0.80777,-0.77428,-0.83641,-0.79708,-0.74263,-0.86705,-0.81768,-0.81894,-0.70988,-0.71083,-0.57889,-0.46518,-0.55157,-0.33736,-0.27812,-0.28845,-0.27021,-0.15649,-0.081391,-0.22003,-0.19717,-0.060519,-0.013429,-0.035295,-0.032588,-0.067179,-0.063179,-0.051905,0.012214,0.12561,0.029943,0.022291,0.11236,0.13628,0.20972,0.18765,0.22943,0.2098,0.20096,0.31634,0.35589,0.41135,0.4193,0.51043,0.58828,0.38883,0.50864,0.55668,0.51025,0.59291,0.61243,0.58336,0.51639,0.43909,0.46921,0.48406,0.39715,0.45068,0.44436,0.51951,0.51095,0.51364,0.60577,0.63571,0.71099,0.85863,1.0081,1.0515,1.2415,1.5293,1.6747,1.8627,1.9158,1.8385,1.6577,1.5434,1.5348,1.2857,1.039,0.80666,0.61209,0.28196,0.10051,0.069964,0.068144,0.075124,-0.013554,0.078814,0.14024,0.030368,0.061814,0.051158,0.10057,0.063664,0.15191,0.20762,0.19364,0.43438,1.0347,1.3738,1.3376,1.3169,1.2175,1.1091,0.78298,0.62339,0.8436,1.3261,0.38351
1,-1.2593,-3.1204,-3.7186,-3.9198,-3.6871,-3.2857,-2.4276,-1.6844,-1.5233,-1.1164,-0.68315,-0.63025,-0.54457,-0.61311,-0.60206,-0.61022,-0.60799,-0.5844,-0.55735,-0.53132,-0.52214,-0.58896,-0.51751,-0.50206,-0.54398,-0.53715,-0.51454,-0.5787,-0.56743,-0.57006,-0.60231,-0.61085,-0.61179,-0.56282,-0.67758,-0.59989,-0.49954,-0.53177,-0.51621,-0.43088,-0.39024,-0.34067,-0.33213,-0.1615,-0.09116,-0.11449,-0.061399,-0.082294,-0.081907,0.016011,-0.0018753,0.0028816,0.0062028,-0.016986,-0.008328,-0.049313,-0.023326,-0.049652,-0.069359,0.026182,-0.0094283,-0.062644,-0.024096,0.008,-0.0041457,0.055135,0.071695,0.16019,0.12133,0.10055,0.1665,0.12719,0.19074,0.35649,0.37304,0.38856,0.4431,0.48176,0.50057,0.49693,0.49682,0.47569,0.52312,0.50074,0.44374,0.53189,0.49948,0.50781,0.49126,0.49173,0.42768,0.50457,0.51045,0.60473,0.72941,0.79263,0.92495,1.011,1.1012,1.3244,1.5454,1.8401,1.8366,1.7453,1.6747,1.5939,1.4724,1.215,0.94485,0.68537,0.43743,0.10898,0.019523,0.031943,0.053264,0.040116,0.004609,0.0086277,0.078764,-0.052076,0.035319,0.063439,0.097959,0.11949,0.058301,0.10102,0.16832,0.32715,0.82483,1.2033,1.2773,1.6072,1.7184,1.6644,1.3442,0.87395,0.84589,0.90976,0.38521,-1.1286
1,-0.19282,-2.2924,-3.7552,-4.5474,-4.0419,-3.0479,-1.947,-1.724,-1.2937,-0.44055,-0.28589,-0.31316,-0.35185,-0.2271,-0.27145,-0.38594,-0.31537,-0.29637,-0.27954,-0.39291,-0.41116,-0.43074,-0.42312,-0.49956,-0.51557,-0.53671,-0.64447,-0.59349,-0.5946,-0.75601,-0.80885,-0.89931,-0.90114,-0.85166,-0.86193,-0.94948,-0.97359,-0.94149,-0.95326,-0.89611,-0.73723,-0.69429,-0.50099,-0.50297,-0.45322,-0.34332,-0.29467,-0.079719,-0.16415,-0.019146,0.0067415,-0.084888,-0.055125,-0.056511,-0.030712,0.015254,0.04692,-0.017264,0.022442,0.03576,0.070805,0.099742,0.11223,0.14752,0.14845,0.19447,0.2353,0.2364,0.41648,0.3455,0.46474,0.42414,0.53667,0.68042,0.61266,0.70377,0.68823,0.67041,0.64789,0.69998,0.68861,0.57414,0.57965,0.59897,0.52548,0.5465,0.53943,0.47357,0.47478,0.50192,0.46687,0.49603,0.44135,0.39454,0.3263,0.40974,0.52621,0.68145,0.83225,1.0072,1.092,1.199,1.3803,1.6082,1.74,1.7097,1.5852,1.3728,1.188,1.0586,0.8374,0.61075,0.38484,0.090357,-0.022149,-0.13049,-0.1642,-0.12664,-0.24102,-0.20684,-0.17399,-0.13144,-0.088906,-0.1743,-0.13944,-0.23833,-0.14199,-0.13477,0.07416,0.41557,1.1169,1.4703,1.6105,2.0423,2.0452,1.374,0.71262,0.46578,0.79803,-0.33703
1,0.16289,-1.6619,-2.6877,-3.8587,-4.1862,-3.6651,-2.6073,-1.856,-1.7606,-1.1919,-0.51395,-0.51058,-0.41915,-0.51472,-0.54186,-0.6257,-0.54472,-0.54737,-0.45142,-0.42681,-0.54336,-0.70126,-0.65622,-0.56843,-0.56244,-0.65279,-0.57995,-0.68105,-0.77307,-0.63637,-0.70639,-0.70511,-0.86885,-0.94737,-0.91805,-0.95927,-0.96855,-0.96183,-0.87869,-0.76836,-0.73634,-0.73502,-0.69403,-0.57922,-0.36313,-0.3372,-0.31428,-0.15657,-0.082659,-0.14853,-0.10825,-0.090469,0.0045062,0.040686,0.14039,-0.012247,0.00082725,0.099331,0.12155,0.1081,0.20056,0.34025,0.24873,0.27425,0.4634,0.35897,0.44172,0.39702,0.48173,0.61489,0.67385,0.64137,0.74383,0.70145,0.69955,0.72532,0.76063,0.66552,0.70075,0.65186,0.71802,0.65222,0.65018,0.62967,0.62801,0.53083,0.53671,0.45008,0.48766,0.53208,0.44427,0.39806,0.47489,0.37048,0.40303,0.51576,0.48575,0.55623,0.73565,1.018,1.1101,1.2531,1.4623,1.6977,1.9946,1.9116,1.799,1.7537,1.6805,1.5096,1.2817,0.95504,0.51073,0.17331,0.001674,-0.17954,-0.078775,-0.14672,-0.097341,-0.13687,-0.29558,-0.19468,-0.14608,-0.14542,-0.25683,-0.15695,-0.18871,-0.21884,-0.05108,0.097862,0.66469,1.3331,1.2025,1.1111,1.0377,0.62336,0.28974,0.22211,0.93801,0.96397
2,1.9365,1.6959,1.5054,0.65412,0.21824,-0.20299,-0.54869,-0.85973,-1.0391,-0.97044,-0.81855,-0.54092,-0.22441,-0.064085,0.023041,0.057909,0.16196,0.44464,0.68237,0.85353,0.86509,0.73696,0.71274,0.71461,0.70244,0.73953,0.69854,0.60042,0.63196,0.73834,0.73553,0.6455,0.68753,0.74815,0.65999,0.62888,0.63487,0.59345,0.5419,0.49544,0.52693,0.55237,0.51345,0.53484,0.52525,0.4396,0.46487,0.46935,0.3663,0.35215,0.37866,0.31313,0.27433,0.30425,0.2477,0.17896,0.16468,0.1175,0.10442,0.10772,0.079449,0.043457,-0.0065164,-0.012102,-0.0091478,-0.041955,-0.045085,-0.07067,-0.093989,-0.022043,-0.032121,-0.10449,-0.077395,-0.049169,-0.04739,-0.052533,-0.072864,-0.022787,0.031113,0.044613,0.077536,0.047187,0.1274,0.20489,0.14521,0.21132,0.21134,0.1993,0.29452,0.27466,0.24181,0.27861,0.27704,0.26826,0.31956,0.33974,0.32167,0.33976,0.3342,0.3285,0.36753,0.36149,0.32628,0.33193,0.35406,0.36588,0.38156,0.39889,0.39205,0.36574,0.36624,0.35878,0.37885,0.43912,0.41096,0.42077,0.42855,0.30197,0.15798,0.047726,0.045525,0.073459,-0.053138,-0.23072,-0.37036,-0.51756,-0.65718,-0.8767,-0.98328,-0.94353,-1.1853,-1.6711,-1.9762,-2.6502,-3.1205,-3.5826,-4.2798,-3.8989,-5.1233,-2.6489
2,0.20389,0.014873,0.17657,0.21964,0.11877,0.10844,0.19198,0.25509,0.3266,0.45841,0.61888,0.80293,1.0394,1.2641,1.3654,1.3395,1.3163,1.4076,1.5953,1.7725,1.8763,1.9139,1.8811,1.7808,1.6312,1.4511,1.2084,0.94977,0.75626,0.65278,0.58882,0.57416,0.60342,0.53992,0.23969,-0.24473,-0.73738,-1.1711,-1.5628,-1.9061,-2.1711,-2.3945,-2.6203,-2.831,-2.9719,-3.0235,-3.0101,-2.9519,-2.8283,-2.568,-2.1495,-1.6637,-1.2526,-0.97272,-0.80422,-0.72358,-0.66586,-0.51965,-0.24472,0.017829,0.14717,0.17178,0.18578,0.18117,0.12758,0.078318,0.095938,0.1644,0.20303,0.19766,0.18595,0.22238,0.28684,0.33839,0.347,0.326,0.3052,0.30776,0.31468,0.27416,0.1902,0.13317,0.14594,0.16932,0.1601,0.15305,0.19324,0.23651,0.22413,0.17914,0.16562,0.17553,0.13933,0.075352,0.081618,0.17933,0.24632,0.21938,0.17643,0.19039,0.21243,0.1852,0.13165,0.08475,0.053505,0.042389,0.057011,0.059285,0.038432,0.023798,0.036227,0.04478,0.031178,0.0223,0.037815,0.0571,0.04408,0.0098767,-0.011693,0.0041152,0.031065,0.030019,-0.018016,-0.082423,-0.11108,-0.093492,-0.044369,0.018346,0.054235,0.021947,0.0015188,0.084809,0.1621,0.094069,0.036967,0.16299,0.24752,0.1208,0.18018,0.77082
